name,type,value,date
建国门分社,建国门分社,6535781.24,2018-08-04
劲松营业部,劲松营业部,6484492.65,2018-08-04
花市营业部,花市营业部,6391176.80,2018-08-04
阜外营业部,阜外营业部,4549974.43,2018-08-04
营销中心大客户部,营销中心大客户部,3727466.55,2018-08-04
王府井营业部,王府井营业部,3565273.36,2018-08-04
宣武营业部,宣武营业部,3560546.74,2018-08-04
宣武门外营业部,宣武门外营业部,3458649.87,2018-08-04
西城第一门市部,西城第一门市部,3381041.97,2018-08-04
东城第一门市部,东城第一门市部,3198666.72,2018-08-04
建国门分社,建国门分社,6697841.24,2018-08-05
劲松营业部,劲松营业部,6659149.65,2018-08-05
花市营业部,花市营业部,6419342.81,2018-08-05
阜外营业部,阜外营业部,4601965.45,2018-08-05
营销中心大客户部,营销中心大客户部,3881665.55,2018-08-05
王府井营业部,王府井营业部,3802845.90,2018-08-05
宣武门外营业部,宣武门外营业部,3658558.90,2018-08-05
宣武营业部,宣武营业部,3620693.84,2018-08-05
西城第一门市部,西城第一门市部,3411641.97,2018-08-05
东城第一门市部,东城第一门市部,3340367.72,2018-08-05
建国门分社,建国门分社,6761545.26,2018-08-06
劲松营业部,劲松营业部,6738822.45,2018-08-06
花市营业部,花市营业部,6423518.81,2018-08-06
阜外营业部,阜外营业部,4659364.66,2018-08-06
营销中心大客户部,营销中心大客户部,3962126.55,2018-08-06
王府井营业部,王府井营业部,3863011.90,2018-08-06
宣武门外营业部,宣武门外营业部,3719417.50,2018-08-06
宣武营业部,宣武营业部,3625453.84,2018-08-06
西城第一门市部,西城第一门市部,3477119.97,2018-08-06
北三环安贞桥门市部,北三环安贞桥门市部,3421686.40,2018-08-06
建国门分社,建国门分社,6884599.57,2018-08-07
劲松营业部,劲松营业部,6766248.45,2018-08-07
花市营业部,花市营业部,6621929.88,2018-08-07
阜外营业部,阜外营业部,4794760.86,2018-08-07
营销中心大客户部,营销中心大客户部,4085522.56,2018-08-07
王府井营业部,王府井营业部,3914995.40,2018-08-07
宣武门外营业部,宣武门外营业部,3785999.50,2018-08-07
宣武营业部,宣武营业部,3632101.84,2018-08-07
西城第一门市部,西城第一门市部,3477119.97,2018-08-07
北三环安贞桥门市部,北三环安贞桥门市部,3453574.00,2018-08-07
建国门分社,建国门分社,7133836.58,2018-08-08
劲松营业部,劲松营业部,6792189.65,2018-08-08
花市营业部,花市营业部,6775279.88,2018-08-08
阜外营业部,阜外营业部,4870767.97,2018-08-08
营销中心大客户部,营销中心大客户部,4254308.56,2018-08-08
王府井营业部,王府井营业部,3964507.40,2018-08-08
宣武门外营业部,宣武门外营业部,3843727.90,2018-08-08
宣武营业部,宣武营业部,3640984.84,2018-08-08
西城第一门市部,西城第一门市部,3637577.17,2018-08-08
北三环安贞桥门市部,北三环安贞桥门市部,3624313.90,2018-08-08
建国门分社,建国门分社,7430294.68,2018-08-09
劲松营业部,劲松营业部,6851915.65,2018-08-09
花市营业部,花市营业部,6838855.28,2018-08-09
阜外营业部,阜外营业部,4983619.97,2018-08-09
营销中心大客户部,营销中心大客户部,4265608.56,2018-08-09
王府井营业部,王府井营业部,4068631.60,2018-08-09
宣武门外营业部,宣武门外营业部,3901132.10,2018-08-09
北三环安贞桥门市部,北三环安贞桥门市部,3781141.50,2018-08-09
西城第一门市部,西城第一门市部,3742890.07,2018-08-09
宣武营业部,宣武营业部,3640984.84,2018-08-09
建国门分社,建国门分社,7692238.68,2018-08-10
劲松营业部,劲松营业部,6943113.31,2018-08-10
花市营业部,花市营业部,6926273.28,2018-08-10
阜外营业部,阜外营业部,5032509.97,2018-08-10
宣武门外营业部,宣武门外营业部,4643660.90,2018-08-10
王府井营业部,王府井营业部,4343370.41,2018-08-10
营销中心大客户部,营销中心大客户部,4293028.56,2018-08-10
北三环安贞桥门市部,北三环安贞桥门市部,3807469.46,2018-08-10
西城第一门市部,西城第一门市部,3742890.07,2018-08-10
宣武营业部,宣武营业部,3647281.24,2018-08-10
建国门分社,建国门分社,7911133.68,2018-08-11
花市营业部,花市营业部,7007619.38,2018-08-11
劲松营业部,劲松营业部,6971769.31,2018-08-11
阜外营业部,阜外营业部,5247080.68,2018-08-11
宣武门外营业部,宣武门外营业部,4685639.40,2018-08-11
王府井营业部,王府井营业部,4498733.41,2018-08-11
营销中心大客户部,营销中心大客户部,4345191.56,2018-08-11
北三环安贞桥门市部,北三环安贞桥门市部,3904664.46,2018-08-11
西城第一门市部,西城第一门市部,3753765.67,2018-08-11
宣武营业部,宣武营业部,3647281.24,2018-08-11
建国门分社,建国门分社,8114063.68,2018-08-12
劲松营业部,劲松营业部,7175320.71,2018-08-12
花市营业部,花市营业部,7048485.38,2018-08-12
阜外营业部,阜外营业部,5412586.68,2018-08-12
宣武门外营业部,宣武门外营业部,4788870.40,2018-08-12
王府井营业部,王府井营业部,4653134.45,2018-08-12
营销中心大客户部,营销中心大客户部,4626390.56,2018-08-12
北三环安贞桥门市部,北三环安贞桥门市部,3910057.26,2018-08-12
西城第一门市部,西城第一门市部,3774021.67,2018-08-12
东城第一门市部,东城第一门市部,3667172.72,2018-08-12
建国门分社,建国门分社,8285164.68,2018-08-13
劲松营业部,劲松营业部,7327816.86,2018-08-13
花市营业部,花市营业部,7166593.38,2018-08-13
阜外营业部,阜外营业部,5520980.50,2018-08-13
宣武门外营业部,宣武门外营业部,4942767.46,2018-08-13
王府井营业部,王府井营业部,4711139.45,2018-08-13
营销中心大客户部,营销中心大客户部,4653532.56,2018-08-13
北三环安贞桥门市部,北三环安贞桥门市部,3971625.26,2018-08-13
西城第一门市部,西城第一门市部,3791931.67,2018-08-13
东城第一门市部,东城第一门市部,3742653.92,2018-08-13
建国门分社,建国门分社,8615428.61,2018-08-14
劲松营业部,劲松营业部,7338720.86,2018-08-14
花市营业部,花市营业部,7232866.21,2018-08-14
阜外营业部,阜外营业部,5664858.50,2018-08-14
宣武门外营业部,宣武门外营业部,4978183.49,2018-08-14
王府井营业部,王府井营业部,4760149.65,2018-08-14
营销中心大客户部,营销中心大客户部,4684785.06,2018-08-14
北三环安贞桥门市部,北三环安贞桥门市部,4118441.26,2018-08-14
西城第一门市部,西城第一门市部,3845174.12,2018-08-14
东城第一门市部,东城第一门市部,3801159.92,2018-08-14
建国门分社,建国门分社,8809992.61,2018-08-15
劲松营业部,劲松营业部,7484777.71,2018-08-15
花市营业部,花市营业部,7279097.21,2018-08-15
阜外营业部,阜外营业部,5729299.50,2018-08-15
宣武门外营业部,宣武门外营业部,4989344.89,2018-08-15
王府井营业部,王府井营业部,4895953.40,2018-08-15
营销中心大客户部,营销中心大客户部,4870299.06,2018-08-15
北三环安贞桥门市部,北三环安贞桥门市部,4237176.86,2018-08-15
西城第一门市部,西城第一门市部,3865705.52,2018-08-15
东城第一门市部,东城第一门市部,3831134.92,2018-08-15
建国门分社,建国门分社,9044879.61,2018-08-16
劲松营业部,劲松营业部,7526567.71,2018-08-16
花市营业部,花市营业部,7443589.22,2018-08-16
阜外营业部,阜外营业部,5804078.32,2018-08-16
宣武门外营业部,宣武门外营业部,5006223.39,2018-08-16
王府井营业部,王府井营业部,4926883.10,2018-08-16
营销中心大客户部,营销中心大客户部,4897516.06,2018-08-16
北三环安贞桥门市部,北三环安贞桥门市部,4403021.86,2018-08-16
西城第一门市部,西城第一门市部,3865705.52,2018-08-16
东城第一门市部,东城第一门市部,3849044.92,2018-08-16
建国门分社,建国门分社,9331846.65,2018-08-17
劲松营业部,劲松营业部,7661411.97,2018-08-17
花市营业部,花市营业部,7584533.82,2018-08-17
阜外营业部,阜外营业部,5868649.34,2018-08-17
营销中心大客户部,营销中心大客户部,5112299.06,2018-08-17
王府井营业部,王府井营业部,5031951.10,2018-08-17
宣武门外营业部,宣武门外营业部,5028831.39,2018-08-17
北三环安贞桥门市部,北三环安贞桥门市部,4425051.46,2018-08-17
西城第一门市部,西城第一门市部,3870905.52,2018-08-17
宣武营业部,宣武营业部,3868627.64,2018-08-17
建国门分社,建国门分社,9589045.44,2018-08-18
劲松营业部,劲松营业部,7691182.98,2018-08-18
花市营业部,花市营业部,7661017.82,2018-08-18
阜外营业部,阜外营业部,5957612.34,2018-08-18
王府井营业部,王府井营业部,5194926.50,2018-08-18
营销中心大客户部,营销中心大客户部,5133433.06,2018-08-18
宣武门外营业部,宣武门外营业部,5033340.39,2018-08-18
北三环安贞桥门市部,北三环安贞桥门市部,4506429.46,2018-08-18
西城第一门市部,西城第一门市部,3915389.52,2018-08-18
东城第一门市部,东城第一门市部,3906189.93,2018-08-18
建国门分社,建国门分社,9660367.44,2018-08-19
劲松营业部,劲松营业部,7785333.31,2018-08-19
花市营业部,花市营业部,7777646.72,2018-08-19
阜外营业部,阜外营业部,6025748.35,2018-08-19
王府井营业部,王府井营业部,5299580.50,2018-08-19
营销中心大客户部,营销中心大客户部,5200088.86,2018-08-19
宣武门外营业部,宣武门外营业部,5044012.79,2018-08-19
北三环安贞桥门市部,北三环安贞桥门市部,4537683.46,2018-08-19
西城第一门市部,西城第一门市部,3943873.52,2018-08-19
东城第一门市部,东城第一门市部,3906189.93,2018-08-19
建国门分社,建国门分社,9719167.04,2018-08-20
劲松营业部,劲松营业部,7989503.34,2018-08-20
花市营业部,花市营业部,7829669.75,2018-08-20
阜外营业部,阜外营业部,6043263.35,2018-08-20
王府井营业部,王府井营业部,5344372.50,2018-08-20
营销中心大客户部,营销中心大客户部,5257553.86,2018-08-20
宣武门外营业部,宣武门外营业部,5059694.79,2018-08-20
北三环安贞桥门市部,北三环安贞桥门市部,4604406.26,2018-08-20
西城第一门市部,西城第一门市部,3981137.52,2018-08-20
东城第一门市部,东城第一门市部,3967977.43,2018-08-20
建国门分社,建国门分社,9862735.08,2018-08-21
劲松营业部,劲松营业部,8056550.34,2018-08-21
花市营业部,花市营业部,7829669.75,2018-08-21
阜外营业部,阜外营业部,6167533.37,2018-08-21
王府井营业部,王府井营业部,5385181.50,2018-08-21
营销中心大客户部,营销中心大客户部,5257553.86,2018-08-21
宣武门外营业部,宣武门外营业部,5071224.79,2018-08-21
北三环安贞桥门市部,北三环安贞桥门市部,4623304.26,2018-08-21
西城第一门市部,西城第一门市部,3984301.52,2018-08-21
东城第一门市部,东城第一门市部,3979718.43,2018-08-21
建国门分社,建国门分社,9945816.08,2018-08-22
劲松营业部,劲松营业部,8086343.54,2018-08-22
花市营业部,花市营业部,7910340.85,2018-08-22
阜外营业部,阜外营业部,6214009.37,2018-08-22
王府井营业部,王府井营业部,5404571.50,2018-08-22
营销中心大客户部,营销中心大客户部,5324754.66,2018-08-22
宣武门外营业部,宣武门外营业部,5082558.31,2018-08-22
北三环安贞桥门市部,北三环安贞桥门市部,4715580.46,2018-08-22
西城第一门市部,西城第一门市部,4015542.52,2018-08-22
东城第一门市部,东城第一门市部,3999021.43,2018-08-22
建国门分社,建国门分社,10024874.68,2018-08-23
劲松营业部,劲松营业部,8217723.14,2018-08-23
花市营业部,花市营业部,7917743.85,2018-08-23
阜外营业部,阜外营业部,6240281.37,2018-08-23
王府井营业部,王府井营业部,5420285.00,2018-08-23
营销中心大客户部,营销中心大客户部,5358778.66,2018-08-23
宣武门外营业部,宣武门外营业部,5096955.31,2018-08-23
北三环安贞桥门市部,北三环安贞桥门市部,4735680.46,2018-08-23
西城第一门市部,西城第一门市部,4050922.52,2018-08-23
东城第一门市部,东城第一门市部,4002105.43,2018-08-23
建国门分社,建国门分社,10154112.68,2018-08-24
劲松营业部,劲松营业部,8302786.14,2018-08-24
花市营业部,花市营业部,8015768.15,2018-08-24
阜外营业部,阜外营业部,6271521.37,2018-08-24
王府井营业部,王府井营业部,5532607.13,2018-08-24
营销中心大客户部,营销中心大客户部,5405730.86,2018-08-24
宣武门外营业部,宣武门外营业部,5103918.32,2018-08-24
北三环安贞桥门市部,北三环安贞桥门市部,4754971.46,2018-08-24
西城第一门市部,西城第一门市部,4065844.52,2018-08-24
东城第一门市部,东城第一门市部,4029691.43,2018-08-24
建国门分社,建国门分社,10295503.60,2018-08-25
劲松营业部,劲松营业部,8512257.17,2018-08-25
花市营业部,花市营业部,8095465.15,2018-08-25
阜外营业部,阜外营业部,6339689.29,2018-08-25
王府井营业部,王府井营业部,5611304.13,2018-08-25
营销中心大客户部,营销中心大客户部,5409410.86,2018-08-25
宣武门外营业部,宣武门外营业部,5178300.32,2018-08-25
北三环安贞桥门市部,北三环安贞桥门市部,4767703.46,2018-08-25
西城第一门市部,西城第一门市部,4137062.62,2018-08-25
东城第一门市部,东城第一门市部,4061119.43,2018-08-25
建国门分社,建国门分社,10350015.70,2018-08-26
劲松营业部,劲松营业部,8629954.17,2018-08-26
花市营业部,花市营业部,8156418.15,2018-08-26
阜外营业部,阜外营业部,6376194.49,2018-08-26
王府井营业部,王府井营业部,5629860.13,2018-08-26
营销中心大客户部,营销中心大客户部,5409410.86,2018-08-26
宣武门外营业部,宣武门外营业部,5191096.02,2018-08-26
北三环安贞桥门市部,北三环安贞桥门市部,4774190.56,2018-08-26
西城第一门市部,西城第一门市部,4137062.62,2018-08-26
东城第一门市部,东城第一门市部,4079955.43,2018-08-26
建国门分社,建国门分社,10389724.70,2018-08-27
劲松营业部,劲松营业部,8662132.17,2018-08-27
花市营业部,花市营业部,8323358.16,2018-08-27
阜外营业部,阜外营业部,6423967.49,2018-08-27
王府井营业部,王府井营业部,5661353.13,2018-08-27
营销中心大客户部,营销中心大客户部,5509994.86,2018-08-27
宣武门外营业部,宣武门外营业部,5191096.02,2018-08-27
北三环安贞桥门市部,北三环安贞桥门市部,4781323.56,2018-08-27
西城第一门市部,西城第一门市部,4173479.32,2018-08-27
东城第一门市部,东城第一门市部,4079955.43,2018-08-27
建国门分社,建国门分社,10421446.21,2018-08-28
劲松营业部,劲松营业部,8670946.18,2018-08-28
花市营业部,花市营业部,8324849.67,2018-08-28
阜外营业部,阜外营业部,6433518.69,2018-08-28
王府井营业部,王府井营业部,5679518.65,2018-08-28
营销中心大客户部,营销中心大客户部,5533675.86,2018-08-28
宣武门外营业部,宣武门外营业部,5224067.52,2018-08-28
北三环安贞桥门市部,北三环安贞桥门市部,4788121.56,2018-08-28
西城第一门市部,西城第一门市部,4277168.82,2018-08-28
东城第一门市部,东城第一门市部,4079955.43,2018-08-28
建国门分社,建国门分社,10499844.24,2018-08-29
劲松营业部,劲松营业部,8714866.18,2018-08-29
花市营业部,花市营业部,8371936.47,2018-08-29
阜外营业部,阜外营业部,6455035.69,2018-08-29
王府井营业部,王府井营业部,5698621.65,2018-08-29
营销中心大客户部,营销中心大客户部,5533675.86,2018-08-29
宣武门外营业部,宣武门外营业部,5303436.52,2018-08-29
北三环安贞桥门市部,北三环安贞桥门市部,4802526.56,2018-08-29
西城第一门市部,西城第一门市部,4277168.82,2018-08-29
东城第一门市部,东城第一门市部,4079955.43,2018-08-29
建国门分社,建国门分社,10570512.24,2018-08-30
劲松营业部,劲松营业部,8787246.69,2018-08-30
花市营业部,花市营业部,8463098.49,2018-08-30
阜外营业部,阜外营业部,6523053.09,2018-08-30
王府井营业部,王府井营业部,5698621.65,2018-08-30
营销中心大客户部,营销中心大客户部,5533675.86,2018-08-30
宣武门外营业部,宣武门外营业部,5303436.52,2018-08-30
北三环安贞桥门市部,北三环安贞桥门市部,4811043.56,2018-08-30
西城第一门市部,西城第一门市部,4277168.82,2018-08-30
东城第一门市部,东城第一门市部,4079955.43,2018-08-30
建国门分社,建国门分社,10588222.24,2018-08-31
劲松营业部,劲松营业部,8858088.69,2018-08-31
花市营业部,花市营业部,8508092.49,2018-08-31
阜外营业部,阜外营业部,6528325.09,2018-08-31
王府井营业部,王府井营业部,5698621.65,2018-08-31
营销中心大客户部,营销中心大客户部,5592487.86,2018-08-31
宣武门外营业部,宣武门外营业部,5303436.52,2018-08-31
北三环安贞桥门市部,北三环安贞桥门市部,4826823.56,2018-08-31
西城第一门市部,西城第一门市部,4298869.62,2018-08-31
东城第一门市部,东城第一门市部,4079955.43,2018-08-31
建国门分社,建国门分社,10737890.24,2018-09-01
劲松营业部,劲松营业部,8923644.69,2018-09-01
花市营业部,花市营业部,8618658.49,2018-09-01
阜外营业部,阜外营业部,6593095.09,2018-09-01
王府井营业部,王府井营业部,5733675.65,2018-09-01
营销中心大客户部,营销中心大客户部,5617953.86,2018-09-01
宣武门外营业部,宣武门外营业部,5362452.52,2018-09-01
北三环安贞桥门市部,北三环安贞桥门市部,4886523.56,2018-09-01
西城第一门市部,西城第一门市部,4307789.62,2018-09-01
东城第一门市部,东城第一门市部,4111706.43,2018-09-01
建国门分社,建国门分社,10823041.26,2018-09-02
劲松营业部,劲松营业部,8937143.69,2018-09-02
花市营业部,花市营业部,8699232.49,2018-09-02
阜外营业部,阜外营业部,6603637.09,2018-09-02
王府井营业部,王府井营业部,5793237.65,2018-09-02
营销中心大客户部,营销中心大客户部,5772774.78,2018-09-02
宣武门外营业部,宣武门外营业部,5369417.52,2018-09-02
北三环安贞桥门市部,北三环安贞桥门市部,4979467.56,2018-09-02
西城第一门市部,西城第一门市部,4308628.62,2018-09-02
东城第一门市部,东城第一门市部,4223536.43,2018-09-02
建国门分社,建国门分社,10858979.26,2018-09-03
劲松营业部,劲松营业部,8943203.69,2018-09-03
花市营业部,花市营业部,8790000.79,2018-09-03
阜外营业部,阜外营业部,6642387.09,2018-09-03
王府井营业部,王府井营业部,5799257.65,2018-09-03
营销中心大客户部,营销中心大客户部,5797895.78,2018-09-03
宣武门外营业部,宣武门外营业部,5379685.52,2018-09-03
北三环安贞桥门市部,北三环安贞桥门市部,4982566.56,2018-09-03
西城第一门市部,西城第一门市部,4364683.62,2018-09-03
东城第一门市部,东城第一门市部,4260460.43,2018-09-03
建国门分社,建国门分社,10902147.26,2018-09-04
劲松营业部,劲松营业部,8953492.69,2018-09-04
花市营业部,花市营业部,8836047.81,2018-09-04
阜外营业部,阜外营业部,6736863.09,2018-09-04
王府井营业部,王府井营业部,5831754.85,2018-09-04
营销中心大客户部,营销中心大客户部,5797895.78,2018-09-04
宣武门外营业部,宣武门外营业部,5381177.52,2018-09-04
北三环安贞桥门市部,北三环安贞桥门市部,5051366.56,2018-09-04
西城第一门市部,西城第一门市部,4364683.62,2018-09-04
东城第一门市部,东城第一门市部,4318613.43,2018-09-04
建国门分社,建国门分社,10912466.28,2018-09-05
劲松营业部,劲松营业部,8998781.69,2018-09-05
花市营业部,花市营业部,8983963.04,2018-09-05
阜外营业部,阜外营业部,6802022.59,2018-09-05
王府井营业部,王府井营业部,5843595.35,2018-09-05
营销中心大客户部,营销中心大客户部,5797895.78,2018-09-05
宣武门外营业部,宣武门外营业部,5454486.52,2018-09-05
北三环安贞桥门市部,北三环安贞桥门市部,5093961.56,2018-09-05
东城第一门市部,东城第一门市部,4504664.43,2018-09-05
西城第一门市部,西城第一门市部,4404183.62,2018-09-05
建国门分社,建国门分社,10985088.28,2018-09-06
花市营业部,花市营业部,9162120.24,2018-09-06
劲松营业部,劲松营业部,9039736.69,2018-09-06
阜外营业部,阜外营业部,6818267.99,2018-09-06
王府井营业部,王府井营业部,5895717.95,2018-09-06
营销中心大客户部,营销中心大客户部,5875374.78,2018-09-06
宣武门外营业部,宣武门外营业部,5781875.53,2018-09-06
北三环安贞桥门市部,北三环安贞桥门市部,5100091.56,2018-09-06
东城第一门市部,东城第一门市部,4529624.43,2018-09-06
西城第一门市部,西城第一门市部,4404183.62,2018-09-06
建国门分社,建国门分社,11106127.43,2018-09-07
花市营业部,花市营业部,9179431.24,2018-09-07
劲松营业部,劲松营业部,9073074.69,2018-09-07
阜外营业部,阜外营业部,6913652.49,2018-09-07
王府井营业部,王府井营业部,5895717.95,2018-09-07
营销中心大客户部,营销中心大客户部,5895171.30,2018-09-07
宣武门外营业部,宣武门外营业部,5817750.53,2018-09-07
北三环安贞桥门市部,北三环安贞桥门市部,5129982.16,2018-09-07
东城第一门市部,东城第一门市部,4579222.43,2018-09-07
西城第一门市部,西城第一门市部,4565841.62,2018-09-07
建国门分社,建国门分社,11148144.43,2018-09-08
花市营业部,花市营业部,9273215.24,2018-09-08
劲松营业部,劲松营业部,9092697.69,2018-09-08
阜外营业部,阜外营业部,7039786.49,2018-09-08
营销中心大客户部,营销中心大客户部,6414837.30,2018-09-08
王府井营业部,王府井营业部,6055405.95,2018-09-08
宣武门外营业部,宣武门外营业部,5855721.53,2018-09-08
北三环安贞桥门市部,北三环安贞桥门市部,5135624.16,2018-09-08
东城第一门市部,东城第一门市部,4647209.43,2018-09-08
西城第一门市部,西城第一门市部,4565841.62,2018-09-08
建国门分社,建国门分社,11342433.98,2018-09-09
花市营业部,花市营业部,9366047.44,2018-09-09
劲松营业部,劲松营业部,9154717.69,2018-09-09
阜外营业部,阜外营业部,7132042.49,2018-09-09
营销中心大客户部,营销中心大客户部,6420989.30,2018-09-09
王府井营业部,王府井营业部,6064240.95,2018-09-09
宣武门外营业部,宣武门外营业部,5877348.84,2018-09-09
北三环安贞桥门市部,北三环安贞桥门市部,5147447.16,2018-09-09
东城第一门市部,东城第一门市部,4647209.43,2018-09-09
西城第一门市部,西城第一门市部,4565841.62,2018-09-09
建国门分社,建国门分社,11376582.98,2018-09-10
花市营业部,花市营业部,9386635.44,2018-09-10
劲松营业部,劲松营业部,9186121.89,2018-09-10
阜外营业部,阜外营业部,7183403.49,2018-09-10
营销中心大客户部,营销中心大客户部,6484404.30,2018-09-10
王府井营业部,王府井营业部,6087680.95,2018-09-10
宣武门外营业部,宣武门外营业部,5877348.84,2018-09-10
北三环安贞桥门市部,北三环安贞桥门市部,5151188.36,2018-09-10
东城第一门市部,东城第一门市部,4661533.43,2018-09-10
西城第一门市部,西城第一门市部,4619933.62,2018-09-10
建国门分社,建国门分社,11472466.19,2018-09-11
花市营业部,花市营业部,9553842.55,2018-09-11
劲松营业部,劲松营业部,9278051.09,2018-09-11
阜外营业部,阜外营业部,7312301.49,2018-09-11
营销中心大客户部,营销中心大客户部,6485916.30,2018-09-11
王府井营业部,王府井营业部,6190531.95,2018-09-11
宣武门外营业部,宣武门外营业部,5885106.84,2018-09-11
北三环安贞桥门市部,北三环安贞桥门市部,5175168.36,2018-09-11
东城第一门市部,东城第一门市部,4712129.93,2018-09-11
西城第一门市部,西城第一门市部,4621402.62,2018-09-11
建国门分社,建国门分社,11514507.70,2018-09-12
花市营业部,花市营业部,9638187.05,2018-09-12
劲松营业部,劲松营业部,9394261.09,2018-09-12
阜外营业部,阜外营业部,7396197.49,2018-09-12
营销中心大客户部,营销中心大客户部,6498650.30,2018-09-12
王府井营业部,王府井营业部,6341364.15,2018-09-12
宣武门外营业部,宣武门外营业部,5954735.35,2018-09-12
北三环安贞桥门市部,北三环安贞桥门市部,5186141.36,2018-09-12
东城第一门市部,东城第一门市部,4935973.43,2018-09-12
西城第一门市部,西城第一门市部,4621402.62,2018-09-12
建国门分社,建国门分社,11560796.70,2018-09-13
花市营业部,花市营业部,9802435.05,2018-09-13
劲松营业部,劲松营业部,9497768.09,2018-09-13
阜外营业部,阜外营业部,7431815.89,2018-09-13
营销中心大客户部,营销中心大客户部,6540375.30,2018-09-13
王府井营业部,王府井营业部,6447552.15,2018-09-13
宣武门外营业部,宣武门外营业部,5974215.35,2018-09-13
北三环安贞桥门市部,北三环安贞桥门市部,5189393.36,2018-09-13
东城第一门市部,东城第一门市部,4949903.43,2018-09-13
西城第一门市部,西城第一门市部,4621402.62,2018-09-13
建国门分社,建国门分社,11785011.72,2018-09-14
花市营业部,花市营业部,9843426.06,2018-09-14
劲松营业部,劲松营业部,9548550.09,2018-09-14
阜外营业部,阜外营业部,7473426.89,2018-09-14
王府井营业部,王府井营业部,6670138.15,2018-09-14
营销中心大客户部,营销中心大客户部,6557997.30,2018-09-14
宣武门外营业部,宣武门外营业部,6066437.55,2018-09-14
北三环安贞桥门市部,北三环安贞桥门市部,5189393.36,2018-09-14
东城第一门市部,东城第一门市部,5027514.43,2018-09-14
西城第一门市部,西城第一门市部,4642355.62,2018-09-14
建国门分社,建国门分社,11908932.72,2018-09-15
花市营业部,花市营业部,9928483.46,2018-09-15
劲松营业部,劲松营业部,9626945.09,2018-09-15
阜外营业部,阜外营业部,8065686.39,2018-09-15
王府井营业部,王府井营业部,6670138.15,2018-09-15
营销中心大客户部,营销中心大客户部,6589429.30,2018-09-15
宣武门外营业部,宣武门外营业部,6230921.96,2018-09-15
北三环安贞桥门市部,北三环安贞桥门市部,5260515.36,2018-09-15
东城第一门市部,东城第一门市部,5042284.43,2018-09-15
旅游接待部（原国内二部）,旅游接待部（原国内二部）,4836956.98,2018-09-15
建国门分社,建国门分社,11939082.72,2018-09-16
花市营业部,花市营业部,10025909.47,2018-09-16
劲松营业部,劲松营业部,9732170.09,2018-09-16
阜外营业部,阜外营业部,8157715.39,2018-09-16
王府井营业部,王府井营业部,6694708.39,2018-09-16
营销中心大客户部,营销中心大客户部,6611269.30,2018-09-16
宣武门外营业部,宣武门外营业部,6248716.11,2018-09-16
北三环安贞桥门市部,北三环安贞桥门市部,5260515.36,2018-09-16
东城第一门市部,东城第一门市部,5054457.47,2018-09-16
旅游接待部（原国内二部）,旅游接待部（原国内二部）,4853627.98,2018-09-16
建国门分社,建国门分社,12124410.73,2018-09-17
花市营业部,花市营业部,10074241.47,2018-09-17
劲松营业部,劲松营业部,9755998.09,2018-09-17
阜外营业部,阜外营业部,8304488.39,2018-09-17
王府井营业部,王府井营业部,6790810.39,2018-09-17
营销中心大客户部,营销中心大客户部,6676316.30,2018-09-17
宣武门外营业部,宣武门外营业部,6248716.11,2018-09-17
北三环安贞桥门市部,北三环安贞桥门市部,5260515.36,2018-09-17
东城第一门市部,东城第一门市部,5054457.47,2018-09-17
中关村大街第一营业部,中关村大街第一营业部,4958661.77,2018-09-17
建国门分社,建国门分社,12252148.73,2018-09-18
花市营业部,花市营业部,10098666.47,2018-09-18
劲松营业部,劲松营业部,9823434.09,2018-09-18
阜外营业部,阜外营业部,8367080.39,2018-09-18
王府井营业部,王府井营业部,6790810.39,2018-09-18
营销中心大客户部,营销中心大客户部,6676316.30,2018-09-18
宣武门外营业部,宣武门外营业部,6280927.11,2018-09-18
北三环安贞桥门市部,北三环安贞桥门市部,5333267.36,2018-09-18
东城第一门市部,东城第一门市部,5158867.47,2018-09-18
中关村大街第一营业部,中关村大街第一营业部,5069571.77,2018-09-18
建国门分社,建国门分社,12344181.73,2018-09-19
花市营业部,花市营业部,10169899.87,2018-09-19
劲松营业部,劲松营业部,9877115.09,2018-09-19
阜外营业部,阜外营业部,8454895.39,2018-09-19
王府井营业部,王府井营业部,6803745.39,2018-09-19
营销中心大客户部,营销中心大客户部,6730937.80,2018-09-19
宣武门外营业部,宣武门外营业部,6280927.11,2018-09-19
北三环安贞桥门市部,北三环安贞桥门市部,5345683.86,2018-09-19
东城第一门市部,东城第一门市部,5272346.47,2018-09-19
中关村大街第一营业部,中关村大街第一营业部,5137629.77,2018-09-19
建国门分社,建国门分社,12450899.73,2018-09-20
花市营业部,花市营业部,10244707.87,2018-09-20
劲松营业部,劲松营业部,9894539.09,2018-09-20
阜外营业部,阜外营业部,8454895.39,2018-09-20
王府井营业部,王府井营业部,6896585.39,2018-09-20
营销中心大客户部,营销中心大客户部,6737265.80,2018-09-20
宣武门外营业部,宣武门外营业部,6296939.61,2018-09-20
北三环安贞桥门市部,北三环安贞桥门市部,5370359.86,2018-09-20
东城第一门市部,东城第一门市部,5293112.47,2018-09-20
中关村大街第一营业部,中关村大街第一营业部,5140117.77,2018-09-20
建国门分社,建国门分社,12512171.73,2018-09-21
花市营业部,花市营业部,10244707.87,2018-09-21
劲松营业部,劲松营业部,9963170.09,2018-09-21
阜外营业部,阜外营业部,8470514.39,2018-09-21
王府井营业部,王府井营业部,6905738.39,2018-09-21
