name,type,value,date
优耐德,优耐德,16630337.34,2018-08-13
九州风行,九州风行,8574497.71,2018-08-13
五洲行,五洲行,6516890.30,2018-08-13
寰宇风情,寰宇风情,5921876.56,2018-08-13
奇幻九州,奇幻九州,5697691.00,2018-08-13
翔龙万里行,翔龙万里行,4150093.83,2018-08-13
领先旅游,领先旅游,3366179.00,2018-08-13
朋乐假期,朋乐假期,3359314.38,2018-08-13
皇家UNIWAY,皇家UNIWAY,2913133.02,2018-08-13
全景旅游,全景旅游,21339482.95,2018-08-14
优耐德,优耐德,16691003.34,2018-08-14
九州风行,九州风行,8651253.71,2018-08-14
五洲行,五洲行,6556390.30,2018-08-14
寰宇风情,寰宇风情,5948545.98,2018-08-14
奇幻九州,奇幻九州,5752963.00,2018-08-14
翔龙万里行,翔龙万里行,4177869.83,2018-08-14
朋乐假期,朋乐假期,3370687.98,2018-08-14
领先旅游,领先旅游,3366179.00,2018-08-14
皇家UNIWAY,皇家UNIWAY,2920617.02,2018-08-14
全景旅游,全景旅游,21773587.96,2018-08-15
优耐德,优耐德,16868823.46,2018-08-15
九州风行,九州风行,8997392.34,2018-08-15
五洲行,五洲行,6742256.94,2018-08-15
寰宇风情,寰宇风情,6095957.02,2018-08-15
奇幻九州,奇幻九州,5827443.00,2018-08-15
翔龙万里行,翔龙万里行,4177869.83,2018-08-15
领先旅游,领先旅游,3558023.00,2018-08-15
朋乐假期,朋乐假期,3405848.78,2018-08-15
皇家UNIWAY,皇家UNIWAY,2920617.02,2018-08-15
全景旅游,全景旅游,21979453.96,2018-08-16
优耐德,优耐德,17020212.46,2018-08-16
九州风行,九州风行,9113123.34,2018-08-16
五洲行,五洲行,6781151.94,2018-08-16
寰宇风情,寰宇风情,6116150.62,2018-08-16
奇幻九州,奇幻九州,5950923.00,2018-08-16
翔龙万里行,翔龙万里行,4177869.83,2018-08-16
领先旅游,领先旅游,3558023.00,2018-08-16
朋乐假期,朋乐假期,3436829.82,2018-08-16
皇家UNIWAY,皇家UNIWAY,3056977.57,2018-08-16
全景旅游,全景旅游,22079861.58,2018-08-17
优耐德,优耐德,17071908.46,2018-08-17
九州风行,九州风行,9320268.86,2018-08-17
五洲行,五洲行,6817542.90,2018-08-17
寰宇风情,寰宇风情,6142371.07,2018-08-17
奇幻九州,奇幻九州,5950923.00,2018-08-17
翔龙万里行,翔龙万里行,4214220.23,2018-08-17
领先旅游,领先旅游,3558023.00,2018-08-17
朋乐假期,朋乐假期,3440778.82,2018-08-17
皇家UNIWAY,皇家UNIWAY,3111025.07,2018-08-17
全景旅游,全景旅游,22339032.60,2018-08-18
优耐德,优耐德,17380067.46,2018-08-18
九州风行,九州风行,9475988.86,2018-08-18
五洲行,五洲行,6877546.92,2018-08-18
寰宇风情,寰宇风情,6172754.48,2018-08-18
奇幻九州,奇幻九州,6136143.00,2018-08-18
翔龙万里行,翔龙万里行,4268703.66,2018-08-18
领先旅游,领先旅游,3558023.00,2018-08-18
朋乐假期,朋乐假期,3450316.42,2018-08-18
皇家UNIWAY,皇家UNIWAY,3111025.07,2018-08-18
全景旅游,全景旅游,22517540.60,2018-08-19
优耐德,优耐德,17425240.46,2018-08-19
九州风行,九州风行,9668216.11,2018-08-19
五洲行,五洲行,6946446.92,2018-08-19
奇幻九州,奇幻九州,6265258.00,2018-08-19
寰宇风情,寰宇风情,6229292.08,2018-08-19
翔龙万里行,翔龙万里行,4323903.86,2018-08-19
领先旅游,领先旅游,3558023.00,2018-08-19
朋乐假期,朋乐假期,3526064.22,2018-08-19
皇家UNIWAY,皇家UNIWAY,3117721.10,2018-08-19
全景旅游,全景旅游,22553214.60,2018-08-20
优耐德,优耐德,17701836.46,2018-08-20
九州风行,九州风行,9810753.11,2018-08-20
五洲行,五洲行,6978249.01,2018-08-20
寰宇风情,寰宇风情,6330816.61,2018-08-20
奇幻九州,奇幻九州,6288778.00,2018-08-20
翔龙万里行,翔龙万里行,4380528.66,2018-08-20
朋乐假期,朋乐假期,3561523.02,2018-08-20
领先旅游,领先旅游,3558023.00,2018-08-20
皇家UNIWAY,皇家UNIWAY,3130296.10,2018-08-20
全景旅游,全景旅游,22658731.64,2018-08-21
优耐德,优耐德,17889616.50,2018-08-21
九州风行,九州风行,9921525.16,2018-08-21
五洲行,五洲行,7129100.77,2018-08-21
寰宇风情,寰宇风情,6424167.11,2018-08-21
奇幻九州,奇幻九州,6367766.00,2018-08-21
翔龙万里行,翔龙万里行,4389674.66,2018-08-21
朋乐假期,朋乐假期,3578865.42,2018-08-21
领先旅游,领先旅游,3558023.00,2018-08-21
皇家UNIWAY,皇家UNIWAY,3157283.13,2018-08-21
全景旅游,全景旅游,22875362.65,2018-08-22
优耐德,优耐德,17985775.50,2018-08-22
九州风行,九州风行,10096529.28,2018-08-22
五洲行,五洲行,7139938.77,2018-08-22
寰宇风情,寰宇风情,6459443.13,2018-08-22
奇幻九州,奇幻九州,6434602.00,2018-08-22
翔龙万里行,翔龙万里行,4389674.66,2018-08-22
朋乐假期,朋乐假期,3593643.62,2018-08-22
领先旅游,领先旅游,3558023.00,2018-08-22
皇家UNIWAY,皇家UNIWAY,3179642.63,2018-08-22
全景旅游,全景旅游,23087410.65,2018-08-23
优耐德,优耐德,18065855.50,2018-08-23
九州风行,九州风行,10096529.28,2018-08-23
五洲行,五洲行,7332402.77,2018-08-23
奇幻九州,奇幻九州,6482818.00,2018-08-23
寰宇风情,寰宇风情,6465560.13,2018-08-23
翔龙万里行,翔龙万里行,4407671.66,2018-08-23
朋乐假期,朋乐假期,3671049.65,2018-08-23
领先旅游,领先旅游,3558023.00,2018-08-23
皇家UNIWAY,皇家UNIWAY,3241387.13,2018-08-23
全景旅游,全景旅游,23126620.65,2018-08-24
优耐德,优耐德,18169458.50,2018-08-24
九州风行,九州风行,10132367.28,2018-08-24
五洲行,五洲行,7432105.17,2018-08-24
奇幻九州,奇幻九州,6515746.00,2018-08-24
寰宇风情,寰宇风情,6488680.74,2018-08-24
翔龙万里行,翔龙万里行,4413828.66,2018-08-24
朋乐假期,朋乐假期,3683818.15,2018-08-24
领先旅游,领先旅游,3558023.00,2018-08-24
皇家UNIWAY,皇家UNIWAY,3250053.16,2018-08-24
全景旅游,全景旅游,23436487.65,2018-08-25
优耐德,优耐德,18284048.50,2018-08-25
九州风行,九州风行,10228539.78,2018-08-25
五洲行,五洲行,7473125.57,2018-08-25
奇幻九州,奇幻九州,6712040.00,2018-08-25
寰宇风情,寰宇风情,6517422.76,2018-08-25
翔龙万里行,翔龙万里行,4433549.46,2018-08-25
朋乐假期,朋乐假期,3710244.68,2018-08-25
领先旅游,领先旅游,3558023.00,2018-08-25
皇家UNIWAY,皇家UNIWAY,3284927.52,2018-08-25
全景旅游,全景旅游,23580291.65,2018-08-26
优耐德,优耐德,18317149.50,2018-08-26
九州风行,九州风行,10272891.78,2018-08-26
五洲行,五洲行,7519449.57,2018-08-26
奇幻九州,奇幻九州,6759080.00,2018-08-26
寰宇风情,寰宇风情,6542804.78,2018-08-26
翔龙万里行,翔龙万里行,4433549.46,2018-08-26
朋乐假期,朋乐假期,3720929.21,2018-08-26
领先旅游,领先旅游,3558023.00,2018-08-26
皇家UNIWAY,皇家UNIWAY,3284927.52,2018-08-26
全景旅游,全景旅游,23645956.69,2018-08-27
优耐德,优耐德,18354862.50,2018-08-27
九州风行,九州风行,10372467.80,2018-08-27
五洲行,五洲行,7530137.59,2018-08-27
奇幻九州,奇幻九州,6855308.00,2018-08-27
寰宇风情,寰宇风情,6553532.80,2018-08-27
翔龙万里行,翔龙万里行,4468810.06,2018-08-27
朋乐假期,朋乐假期,3766128.55,2018-08-27
领先旅游,领先旅游,3589701.00,2018-08-27
皇家UNIWAY,皇家UNIWAY,3318609.79,2018-08-27
全景旅游,全景旅游,23749550.69,2018-08-28
优耐德,优耐德,18359563.50,2018-08-28
九州风行,九州风行,10395829.80,2018-08-28
五洲行,五洲行,7530137.59,2018-08-28
奇幻九州,奇幻九州,6855308.00,2018-08-28
寰宇风情,寰宇风情,6561487.20,2018-08-28
翔龙万里行,翔龙万里行,4491934.46,2018-08-28
朋乐假期,朋乐假期,3803623.77,2018-08-28
领先旅游,领先旅游,3589701.00,2018-08-28
皇家UNIWAY,皇家UNIWAY,3318609.79,2018-08-28
全景旅游,全景旅游,23789370.69,2018-08-29
优耐德,优耐德,18432223.50,2018-08-29
九州风行,九州风行,10430916.36,2018-08-29
五洲行,五洲行,7530137.59,2018-08-29
奇幻九州,奇幻九州,7017890.00,2018-08-29
寰宇风情,寰宇风情,6564159.40,2018-08-29
翔龙万里行,翔龙万里行,4515455.26,2018-08-29
朋乐假期,朋乐假期,3824364.22,2018-08-29
领先旅游,领先旅游,3589701.00,2018-08-29
皇家UNIWAY,皇家UNIWAY,3318609.79,2018-08-29
全景旅游,全景旅游,23807362.69,2018-08-30
优耐德,优耐德,18435357.50,2018-08-30
九州风行,九州风行,10440420.36,2018-08-30
五洲行,五洲行,7545377.59,2018-08-30
奇幻九州,奇幻九州,7137842.00,2018-08-30
寰宇风情,寰宇风情,6573897.42,2018-08-30
翔龙万里行,翔龙万里行,4515455.26,2018-08-30
朋乐假期,朋乐假期,3848267.44,2018-08-30
领先旅游,领先旅游,3589701.00,2018-08-30
皇家UNIWAY,皇家UNIWAY,3330823.82,2018-08-30
全景旅游,全景旅游,23814160.69,2018-08-31
优耐德,优耐德,18450835.54,2018-08-31
九州风行,九州风行,10497939.36,2018-08-31
五洲行,五洲行,7545377.59,2018-08-31
奇幻九州,奇幻九州,7191938.00,2018-08-31
寰宇风情,寰宇风情,6573897.42,2018-08-31
翔龙万里行,翔龙万里行,4515455.26,2018-08-31
朋乐假期,朋乐假期,3854889.04,2018-08-31
领先旅游,领先旅游,3622171.00,2018-08-31
皇家UNIWAY,皇家UNIWAY,3330823.82,2018-08-31
全景旅游,全景旅游,24073752.69,2018-09-01
优耐德,优耐德,18719206.54,2018-09-01
九州风行,九州风行,10594806.88,2018-09-01
五洲行,五洲行,7572042.22,2018-09-01
奇幻九州,奇幻九州,7320220.00,2018-09-01
寰宇风情,寰宇风情,6579558.42,2018-09-01
翔龙万里行,翔龙万里行,4532320.06,2018-09-01
朋乐假期,朋乐假期,3860824.57,2018-09-01
领先旅游,领先旅游,3622171.00,2018-09-01
皇家UNIWAY,皇家UNIWAY,3348256.35,2018-09-01
全景旅游,全景旅游,24209878.69,2018-09-02
优耐德,优耐德,18841509.54,2018-09-02
九州风行,九州风行,10610844.88,2018-09-02
五洲行,五洲行,7611906.26,2018-09-02
奇幻九州,奇幻九州,7396170.00,2018-09-02
寰宇风情,寰宇风情,6583579.42,2018-09-02
翔龙万里行,翔龙万里行,4532320.06,2018-09-02
朋乐假期,朋乐假期,3865682.97,2018-09-02
领先旅游,领先旅游,3622171.00,2018-09-02
皇家UNIWAY,皇家UNIWAY,3348256.35,2018-09-02
全景旅游,全景旅游,24289398.69,2018-09-03
优耐德,优耐德,19133908.54,2018-09-03
九州风行,九州风行,10610844.88,2018-09-03
五洲行,五洲行,7863514.26,2018-09-03
奇幻九州,奇幻九州,7409400.00,2018-09-03
寰宇风情,寰宇风情,6636406.42,2018-09-03
翔龙万里行,翔龙万里行,4557870.06,2018-09-03
朋乐假期,朋乐假期,3895141.87,2018-09-03
领先旅游,领先旅游,3622171.00,2018-09-03
皇家UNIWAY,皇家UNIWAY,3402810.35,2018-09-03
全景旅游,全景旅游,24429174.74,2018-09-04
优耐德,优耐德,19191328.54,2018-09-04
九州风行,九州风行,10683407.88,2018-09-04
五洲行,五洲行,7890579.26,2018-09-04
奇幻九州,奇幻九州,7443896.00,2018-09-04
寰宇风情,寰宇风情,6639078.62,2018-09-04
翔龙万里行,翔龙万里行,4557870.06,2018-09-04
朋乐假期,朋乐假期,3907977.87,2018-09-04
领先旅游,领先旅游,3622171.00,2018-09-04
皇家UNIWAY,皇家UNIWAY,3402810.35,2018-09-04
全景旅游,全景旅游,24548835.90,2018-09-05
优耐德,优耐德,19191328.54,2018-09-05
九州风行,九州风行,10788531.88,2018-09-05
五洲行,五洲行,8001620.74,2018-09-05
奇幻九州,奇幻九州,7522296.00,2018-09-05
寰宇风情,寰宇风情,6662875.62,2018-09-05
翔龙万里行,翔龙万里行,4557870.06,2018-09-05
朋乐假期,朋乐假期,3907977.87,2018-09-05
领先旅游,领先旅游,3664639.00,2018-09-05
皇家UNIWAY,皇家UNIWAY,3402810.35,2018-09-05
全景旅游,全景旅游,24940534.94,2018-09-06
优耐德,优耐德,19228168.54,2018-09-06
九州风行,九州风行,10788531.88,2018-09-06
五洲行,五洲行,8029372.78,2018-09-06
奇幻九州,奇幻九州,7562476.00,2018-09-06
寰宇风情,寰宇风情,6668541.62,2018-09-06
翔龙万里行,翔龙万里行,4585481.11,2018-09-06
朋乐假期,朋乐假期,3927963.87,2018-09-06
领先旅游,领先旅游,3664639.00,2018-09-06
皇家UNIWAY,皇家UNIWAY,3402810.35,2018-09-06
全景旅游,全景旅游,25049432.00,2018-09-07
优耐德,优耐德,19577448.14,2018-09-07
九州风行,九州风行,10788531.88,2018-09-07
五洲行,五洲行,8095914.80,2018-09-07
奇幻九州,奇幻九州,7645776.00,2018-09-07
寰宇风情,寰宇风情,6736838.06,2018-09-07
翔龙万里行,翔龙万里行,4585481.11,2018-09-07
朋乐假期,朋乐假期,3927963.87,2018-09-07
领先旅游,领先旅游,3664639.00,2018-09-07
皇家UNIWAY,皇家UNIWAY,3442785.88,2018-09-07
全景旅游,全景旅游,25192524.04,2018-09-08
优耐德,优耐德,20089380.14,2018-09-08
九州风行,九州风行,10914843.97,2018-09-08
五洲行,五洲行,8179030.80,2018-09-08
奇幻九州,奇幻九州,7686740.00,2018-09-08
寰宇风情,寰宇风情,6736838.06,2018-09-08
翔龙万里行,翔龙万里行,4585481.11,2018-09-08
朋乐假期,朋乐假期,3960671.91,2018-09-08
领先旅游,领先旅游,3741359.00,2018-09-08
皇家UNIWAY,皇家UNIWAY,3442785.88,2018-09-08
全景旅游,全景旅游,25280116.04,2018-09-09
优耐德,优耐德,20193956.14,2018-09-09
九州风行,九州风行,10914843.97,2018-09-09
五洲行,五洲行,8179030.80,2018-09-09
奇幻九州,奇幻九州,7714180.00,2018-09-09
寰宇风情,寰宇风情,6736838.06,2018-09-09
翔龙万里行,翔龙万里行,4585481.11,2018-09-09
朋乐假期,朋乐假期,3960671.91,2018-09-09
领先旅游,领先旅游,3741359.00,2018-09-09
皇家UNIWAY,皇家UNIWAY,3442785.88,2018-09-09
全景旅游,全景旅游,25425216.04,2018-09-10
优耐德,优耐德,20615298.08,2018-09-10
九州风行,九州风行,10937217.97,2018-09-10
五洲行,五洲行,8388397.89,2018-09-10
奇幻九州,奇幻九州,7730350.00,2018-09-10
寰宇风情,寰宇风情,6747132.46,2018-09-10
翔龙万里行,翔龙万里行,4585481.11,2018-09-10
朋乐假期,朋乐假期,3991048.14,2018-09-10
领先旅游,领先旅游,3741359.00,2018-09-10
皇家UNIWAY,皇家UNIWAY,3442785.88,2018-09-10
全景旅游,全景旅游,25525676.08,2018-09-11
优耐德,优耐德,20815729.16,2018-09-11
九州风行,九州风行,10937217.97,2018-09-11
五洲行,五洲行,8520553.92,2018-09-11
奇幻九州,奇幻九州,7782682.00,2018-09-11
寰宇风情,寰宇风情,6778906.66,2018-09-11
翔龙万里行,翔龙万里行,4592127.71,2018-09-11
朋乐假期,朋乐假期,3992978.14,2018-09-11
领先旅游,领先旅游,3741359.00,2018-09-11
皇家UNIWAY,皇家UNIWAY,3472728.95,2018-09-11
全景旅游,全景旅游,25667878.12,2018-09-12
优耐德,优耐德,21035484.16,2018-09-12
九州风行,九州风行,11002548.01,2018-09-12
五洲行,五洲行,8561096.34,2018-09-12
奇幻九州,奇幻九州,7984856.00,2018-09-12
寰宇风情,寰宇风情,6778906.66,2018-09-12
翔龙万里行,翔龙万里行,4600560.11,2018-09-12
朋乐假期,朋乐假期,3992978.14,2018-09-12
领先旅游,领先旅游,3741359.00,2018-09-12
皇家UNIWAY,皇家UNIWAY,3472728.95,2018-09-12
全景旅游,全景旅游,25822794.15,2018-09-13
优耐德,优耐德,21107776.16,2018-09-13
九州风行,九州风行,11002548.01,2018-09-13
五洲行,五洲行,8561096.34,2018-09-13
奇幻九州,奇幻九州,8014256.00,2018-09-13
寰宇风情,寰宇风情,6876777.06,2018-09-13
翔龙万里行,翔龙万里行,4665101.13,2018-09-13
朋乐假期,朋乐假期,3992978.14,2018-09-13
领先旅游,领先旅游,3772047.00,2018-09-13
皇家UNIWAY,皇家UNIWAY,3490557.45,2018-09-13
全景旅游,全景旅游,25971615.17,2018-09-14
优耐德,优耐德,21123545.20,2018-09-14
九州风行,九州风行,11002548.01,2018-09-14
五洲行,五洲行,8700284.34,2018-09-14
奇幻九州,奇幻九州,8052476.00,2018-09-14
寰宇风情,寰宇风情,6947098.60,2018-09-14
翔龙万里行,翔龙万里行,4671713.53,2018-09-14
朋乐假期,朋乐假期,4007103.44,2018-09-14
领先旅游,领先旅游,3828079.00,2018-09-14
皇家UNIWAY,皇家UNIWAY,3774426.64,2018-09-14
全景旅游,全景旅游,26144750.17,2018-09-15
优耐德,优耐德,21375199.20,2018-09-15
九州风行,九州风行,11227868.05,2018-09-15
五洲行,五洲行,8799177.74,2018-09-15
奇幻九州,奇幻九州,8086188.00,2018-09-15
寰宇风情,寰宇风情,6967262.20,2018-09-15
翔龙万里行,翔龙万里行,4671713.53,2018-09-15
朋乐假期,朋乐假期,4021448.90,2018-09-15
领先旅游,领先旅游,3901927.00,2018-09-15
皇家UNIWAY,皇家UNIWAY,3774426.64,2018-09-15
全景旅游,全景旅游,26303681.17,2018-09-16
优耐德,优耐德,21506216.20,2018-09-16
九州风行,九州风行,11263308.07,2018-09-16
五洲行,五洲行,8806773.78,2018-09-16
奇幻九州,奇幻九州,8097948.00,2018-09-16
寰宇风情,寰宇风情,7004061.44,2018-09-16
翔龙万里行,翔龙万里行,4709013.93,2018-09-16
朋乐假期,朋乐假期,4038885.72,2018-09-16
领先旅游,领先旅游,3933407.00,2018-09-16
皇家UNIWAY,皇家UNIWAY,3774426.64,2018-09-16
全景旅游,全景旅游,26424598.17,2018-09-17
优耐德,优耐德,21821745.20,2018-09-17
九州风行,九州风行,11263308.07,2018-09-17
五洲行,五洲行,8952586.85,2018-09-17
奇幻九州,奇幻九州,8215352.00,2018-09-17
寰宇风情,寰宇风情,7028676.84,2018-09-17
翔龙万里行,翔龙万里行,4809497.17,2018-09-17
朋乐假期,朋乐假期,4129844.32,2018-09-17
领先旅游,领先旅游,3947662.00,2018-09-17
皇家UNIWAY,皇家UNIWAY,3774426.64,2018-09-17
全景旅游,全景旅游,26599991.23,2018-09-18
优耐德,优耐德,21869391.24,2018-09-18
九州风行,九州风行,11410814.09,2018-09-18
五洲行,五洲行,9043737.27,2018-09-18
奇幻九州,奇幻九州,8241812.00,2018-09-18
寰宇风情,寰宇风情,7066984.64,2018-09-18
翔龙万里行,翔龙万里行,4846222.18,2018-09-18
朋乐假期,朋乐假期,4129844.32,2018-09-18
领先旅游,领先旅游,3947662.00,2018-09-18
皇家UNIWAY,皇家UNIWAY,3774426.64,2018-09-18
全景旅游,全景旅游,26741616.30,2018-09-19
优耐德,优耐德,21915059.24,2018-09-19
九州风行,九州风行,11580594.11,2018-09-19
五洲行,五洲行,9096988.11,2018-09-19
奇幻九州,奇幻九州,8329816.00,2018-09-19
寰宇风情,寰宇风情,7066984.64,2018-09-19
翔龙万里行,翔龙万里行,4864376.58,2018-09-19
朋乐假期,朋乐假期,4164135.37,2018-09-19
领先旅游,领先旅游,3947662.00,2018-09-19
皇家UNIWAY,皇家UNIWAY,3817787.17,2018-09-19
全景旅游,全景旅游,27022164.30,2018-09-20
优耐德,优耐德,22046881.44,2018-09-20
九州风行,九州风行,11685726.11,2018-09-20
五洲行,五洲行,9144265.53,2018-09-20
奇幻九州,奇幻九州,8385872.00,2018-09-20
寰宇风情,寰宇风情,7084407.04,2018-09-20
翔龙万里行,翔龙万里行,4934464.58,2018-09-20
朋乐假期,朋乐假期,4225497.47,2018-09-20
领先旅游,领先旅游,3947662.00,2018-09-20
皇家UNIWAY,皇家UNIWAY,3893097.15,2018-09-20
全景旅游,全景旅游,27209987.32,2018-09-21
优耐德,优耐德,22107187.44,2018-09-21
九州风行,九州风行,11701562.15,2018-09-21
五洲行,五洲行,9266200.37,2018-09-21
奇幻九州,奇幻九州,8468192.00,2018-09-21
寰宇风情,寰宇风情,7110381.84,2018-09-21
翔龙万里行,翔龙万里行,4974720.98,2018-09-21
朋乐假期,朋乐假期,4233218.47,2018-09-21
领先旅游,领先旅游,3947662.00,2018-09-21
皇家UNIWAY,皇家UNIWAY,3904324.18,2018-09-21
全景旅游,全景旅游,27390006.42,2018-09-22
优耐德,优耐德,22480748.44,2018-09-22
九州风行,九州风行,11825103.18,2018-09-22
五洲行,五洲行,9343412.39,2018-09-22
奇幻九州,奇幻九州,8515526.00,2018-09-22
寰宇风情,寰宇风情,7114674.84,2018-09-22
翔龙万里行,翔龙万里行,5097788.98,2018-09-22
朋乐假期,朋乐假期,4249645.47,2018-09-22
领先旅游,领先旅游,3947662.00,2018-09-22
皇家UNIWAY,皇家UNIWAY,3932675.71,2018-09-22
全景旅游,全景旅游,27602333.44,2018-09-23
优耐德,优耐德,22536054.48,2018-09-23
九州风行,九州风行,12063697.98,2018-09-23
五洲行,五洲行,9348398.41,2018-09-23
奇幻九州,奇幻九州,8515526.00,2018-09-23
寰宇风情,寰宇风情,7114674.84,2018-09-23
翔龙万里行,翔龙万里行,5097788.98,2018-09-23
朋乐假期,朋乐假期,4260967.47,2018-09-23
领先旅游,领先旅游,3979142.00,2018-09-23
皇家UNIWAY,皇家UNIWAY,3932675.71,2018-09-23
全景旅游,全景旅游,27756645.48,2018-09-24
优耐德,优耐德,22664022.48,2018-09-24
九州风行,九州风行,12063697.98,2018-09-24
五洲行,五洲行,9348398.41,2018-09-24
奇幻九州,奇幻九州,8541937.00,2018-09-24
寰宇风情,寰宇风情,7231665.26,2018-09-24
翔龙万里行,翔龙万里行,5125801.58,2018-09-24
朋乐假期,朋乐假期,4280338.47,2018-09-24
领先旅游,领先旅游,3979142.00,2018-09-24
皇家UNIWAY,皇家UNIWAY,3953163.71,2018-09-24
全景旅游,全景旅游,28030127.56,2018-09-25
优耐德,优耐德,22796668.48,2018-09-25
九州风行,九州风行,12123389.98,2018-09-25
五洲行,五洲行,9403218.62,2018-09-25
奇幻九州,奇幻九州,8633861.00,2018-09-25
寰宇风情,寰宇风情,7308272.13,2018-09-25
翔龙万里行,翔龙万里行,5161297.80,2018-09-25
朋乐假期,朋乐假期,4299955.29,2018-09-25
领先旅游,领先旅游,4203584.00,2018-09-25
皇家UNIWAY,皇家UNIWAY,4014036.71,2018-09-25
全景旅游,全景旅游,28224716.58,2018-09-26
优耐德,优耐德,22896347.48,2018-09-26
九州风行,九州风行,12192581.00,2018-09-26
五洲行,五洲行,9460173.67,2018-09-26
奇幻九州,奇幻九州,8669925.00,2018-09-26
寰宇风情,寰宇风情,7308272.13,2018-09-26
翔龙万里行,翔龙万里行,5194955.80,2018-09-26
朋乐假期,朋乐假期,4320086.69,2018-09-26
领先旅游,领先旅游,4291491.00,2018-09-26
美华之旅,美华之旅,4014279.05,2018-09-26
全景旅游,全景旅游,28768869.58,2018-09-27
优耐德,优耐德,23047096.48,2018-09-27
九州风行,九州风行,12230795.00,2018-09-27
五洲行,五洲行,9591628.85,2018-09-27
奇幻九州,奇幻九州,8681685.00,2018-09-27
寰宇风情,寰宇风情,7410412.17,2018-09-27
翔龙万里行,翔龙万里行,5260684.82,2018-09-27
领先旅游,领先旅游,4423352.00,2018-09-27
朋乐假期,朋乐假期,4388967.09,2018-09-27
美华之旅,美华之旅,4079359.05,2018-09-27
全景旅游,全景旅游,29273409.13,2018-09-28
优耐德,优耐德,23190516.48,2018-09-28
九州风行,九州风行,12288953.52,2018-09-28
五洲行,五洲行,9770981.70,2018-09-28
奇幻九州,奇幻九州,8743621.00,2018-09-28
寰宇风情,寰宇风情,7548440.21,2018-09-28
翔龙万里行,翔龙万里行,5260684.82,2018-09-28
美华之旅,美华之旅,4542499.08,2018-09-28
领先旅游,领先旅游,4517298.00,2018-09-28
朋乐假期,朋乐假期,4463644.89,2018-09-28
全景旅游,全景旅游,29458629.18,2018-09-29
优耐德,优耐德,23328902.48,2018-09-29
九州风行,九州风行,12469520.52,2018-09-29
五洲行,五洲行,9819672.70,2018-09-29
奇幻九州,奇幻九州,8773315.00,2018-09-29
寰宇风情,寰宇风情,7654830.22,2018-09-29
翔龙万里行,翔龙万里行,5319564.22,2018-09-29
美华之旅,美华之旅,4768499.08,2018-09-29
领先旅游,领先旅游,4628173.00,2018-09-29
朋乐假期,朋乐假期,4606818.90,2018-09-29
全景旅游,全景旅游,29802251.18,2018-09-30
优耐德,优耐德,23583732.48,2018-09-30
九州风行,九州风行,12481399.52,2018-09-30
五洲行,五洲行,9914620.74,2018-09-30
奇幻九州,奇幻九州,8862397.00,2018-09-30
寰宇风情,寰宇风情,7853338.71,2018-09-30
翔龙万里行,翔龙万里行,5377376.22,2018-09-30
美华之旅,美华之旅,4768499.08,2018-09-30
领先旅游,领先旅游,4710537.00,2018-09-30
朋乐假期,朋乐假期,4675162.80,2018-09-30
全景旅游,全景旅游,30215798.48,2018-10-01
优耐德,优耐德,23756063.48,2018-10-01
九州风行,九州风行,12640290.52,2018-10-01
五洲行,五洲行,9950094.78,2018-10-01
奇幻九州,奇幻九州,9028899.00,2018-10-01
寰宇风情,寰宇风情,7905001.11,2018-10-01
翔龙万里行,翔龙万里行,5377376.22,2018-10-01
美华之旅,美华之旅,4768499.08,2018-10-01
领先旅游,领先旅游,4710537.00,2018-10-01
朋乐假期,朋乐假期,4705809.80,2018-10-01
全景旅游,全景旅游,30511948.50,2018-10-02
优耐德,优耐德,23929891.72,2018-10-02
九州风行,九州风行,12664048.52,2018-10-02
五洲行,五洲行,9976460.82,2018-10-02
奇幻九州,奇幻九州,9094755.00,2018-10-02
寰宇风情,寰宇风情,8044992.71,2018-10-02
翔龙万里行,翔龙万里行,5393214.62,2018-10-02
美华之旅,美华之旅,4873949.08,2018-10-02
领先旅游,领先旅游,4742413.00,2018-10-02
朋乐假期,朋乐假期,4737804.20,2018-10-02
全景旅游,全景旅游,30578215.50,2018-10-03
优耐德,优耐德,23945369.76,2018-10-03
九州风行,九州风行,12736110.52,2018-10-03
五洲行,五洲行,10074183.24,2018-10-03
奇幻九州,奇幻九州,9104947.00,2018-10-03
寰宇风情,寰宇风情,8090516.73,2018-10-03
翔龙万里行,翔龙万里行,5445752.87,2018-10-03
美华之旅,美华之旅,4936019.08,2018-10-03
朋乐假期,朋乐假期,4762334.40,2018-10-03
领先旅游,领先旅游,4742413.00,2018-10-03
全景旅游,全景旅游,30722792.50,2018-10-04
优耐德,优耐德,23962613.76,2018-10-04
九州风行,九州风行,12760856.52,2018-10-04
五洲行,五洲行,10074183.24,2018-10-04
奇幻九州,奇幻九州,9104947.00,2018-10-04
寰宇风情,寰宇风情,8137901.82,2018-10-04
翔龙万里行,翔龙万里行,5468712.91,2018-10-04
美华之旅,美华之旅,4962369.08,2018-10-04
朋乐假期,朋乐假期,4787973.80,2018-10-04
领先旅游,领先旅游,4742413.00,2018-10-04
全景旅游,全景旅游,30781000.52,2018-10-05
优耐德,优耐德,24007486.76,2018-10-05
九州风行,九州风行,12787783.52,2018-10-05
五洲行,五洲行,10128231.26,2018-10-05
奇幻九州,奇幻九州,9104947.00,2018-10-05
寰宇风情,寰宇风情,8223442.42,2018-10-05
翔龙万里行,翔龙万里行,5495240.93,2018-10-05
美华之旅,美华之旅,5108131.18,2018-10-05
