name,type,value,date
巨仁旅游,巨仁旅游,2211085.50,2018-10-18
阿里郎,阿里郎,1417551.50,2018-10-18
芙蓉之旅,芙蓉之旅,1263535.00,2018-10-18
金旅假期,金旅假期,1171370.00,2018-10-18
环游西部,环游西部,1073074.00,2018-10-18
山海边,山海边,11670710.46,2018-10-19
众合全游,众合全游,2642277.03,2018-10-19
天下荟,天下荟,2613953.70,2018-10-19
西部T27,西部T27,2595622.93,2018-10-19
恒信西部,恒信西部,2346552.50,2018-10-19
巨仁旅游,巨仁旅游,2211085.50,2018-10-19
阿里郎,阿里郎,1417551.50,2018-10-19
芙蓉之旅,芙蓉之旅,1272759.00,2018-10-19
金旅假期,金旅假期,1171370.00,2018-10-19
环游西部,环游西部,1077506.00,2018-10-19
山海边,山海边,11708744.46,2018-10-20
众合全游,众合全游,2659649.03,2018-10-20
天下荟,天下荟,2613953.70,2018-10-20
西部T27,西部T27,2595622.93,2018-10-20
恒信西部,恒信西部,2346552.50,2018-10-20
巨仁旅游,巨仁旅游,2211085.50,2018-10-20
阿里郎,阿里郎,1417551.50,2018-10-20
芙蓉之旅,芙蓉之旅,1275245.00,2018-10-20
金旅假期,金旅假期,1181765.00,2018-10-20
金龙假期,金龙假期,1088051.22,2018-10-20
山海边,山海边,11725628.46,2018-10-21
众合全游,众合全游,2661861.03,2018-10-21
天下荟,天下荟,2613953.70,2018-10-21
西部T27,西部T27,2595622.93,2018-10-21
恒信西部,恒信西部,2346552.50,2018-10-21
巨仁旅游,巨仁旅游,2211085.50,2018-10-21
阿里郎,阿里郎,1417551.50,2018-10-21
芙蓉之旅,芙蓉之旅,1275245.00,2018-10-21
金旅假期,金旅假期,1181765.00,2018-10-21
金龙假期,金龙假期,1088051.22,2018-10-21
山海边,山海边,11741898.46,2018-10-22
众合全游,众合全游,2687031.03,2018-10-22
天下荟,天下荟,2613953.70,2018-10-22
西部T27,西部T27,2595622.93,2018-10-22
恒信西部,恒信西部,2346552.50,2018-10-22
巨仁旅游,巨仁旅游,2211085.50,2018-10-22
阿里郎,阿里郎,1417551.50,2018-10-22
芙蓉之旅,芙蓉之旅,1282375.00,2018-10-22
金旅假期,金旅假期,1181765.00,2018-10-22
金龙假期,金龙假期,1088051.22,2018-10-22
山海边,山海边,11776239.46,2018-10-23
众合全游,众合全游,2709830.03,2018-10-23
天下荟,天下荟,2613953.70,2018-10-23
西部T27,西部T27,2595622.93,2018-10-23
恒信西部,恒信西部,2346552.50,2018-10-23
巨仁旅游,巨仁旅游,2211085.50,2018-10-23
阿里郎,阿里郎,1417551.50,2018-10-23
芙蓉之旅,芙蓉之旅,1305315.00,2018-10-23
金旅假期,金旅假期,1187957.00,2018-10-23
金龙假期,金龙假期,1092923.22,2018-10-23
山海边,山海边,11810594.46,2018-10-24
众合全游,众合全游,2709830.03,2018-10-24
天下荟,天下荟,2626977.70,2018-10-24
西部T27,西部T27,2595622.93,2018-10-24
恒信西部,恒信西部,2346552.50,2018-10-24
巨仁旅游,巨仁旅游,2211085.50,2018-10-24
阿里郎,阿里郎,1417551.50,2018-10-24
芙蓉之旅,芙蓉之旅,1309907.00,2018-10-24
金旅假期,金旅假期,1189403.00,2018-10-24
金龙假期,金龙假期,1101475.22,2018-10-24
山海边,山海边,12066899.36,2018-10-25
众合全游,众合全游,2745224.03,2018-10-25
天下荟,天下荟,2626977.70,2018-10-25
西部T27,西部T27,2595622.93,2018-10-25
恒信西部,恒信西部,2346552.50,2018-10-25
巨仁旅游,巨仁旅游,2211085.50,2018-10-25
阿里郎,阿里郎,1427901.50,2018-10-25
芙蓉之旅,芙蓉之旅,1356173.00,2018-10-25
金旅假期,金旅假期,1189403.00,2018-10-25
金龙假期,金龙假期,1107647.22,2018-10-25
山海边,山海边,12104224.36,2018-10-26
众合全游,众合全游,2748304.03,2018-10-26
天下荟,天下荟,2640051.70,2018-10-26
西部T27,西部T27,2595622.93,2018-10-26
恒信西部,恒信西部,2346552.50,2018-10-26
巨仁旅游,巨仁旅游,2211085.50,2018-10-26
阿里郎,阿里郎,1427901.50,2018-10-26
芙蓉之旅,芙蓉之旅,1366541.00,2018-10-26
金旅假期,金旅假期,1189403.00,2018-10-26
金龙假期,金龙假期,1107647.22,2018-10-26
山海边,山海边,12108414.36,2018-10-27
众合全游,众合全游,2751872.03,2018-10-27
天下荟,天下荟,2640051.70,2018-10-27
西部T27,西部T27,2595622.93,2018-10-27
恒信西部,恒信西部,2346552.50,2018-10-27
巨仁旅游,巨仁旅游,2215877.50,2018-10-27
阿里郎,阿里郎,1427901.50,2018-10-27
芙蓉之旅,芙蓉之旅,1366541.00,2018-10-27
金旅假期,金旅假期,1189403.00,2018-10-27
金龙假期,金龙假期,1133359.22,2018-10-27
山海边,山海边,12108414.36,2018-10-28
众合全游,众合全游,2751872.03,2018-10-28
天下荟,天下荟,2640051.70,2018-10-28
西部T27,西部T27,2595622.93,2018-10-28
恒信西部,恒信西部,2346552.50,2018-10-28
巨仁旅游,巨仁旅游,2215877.50,2018-10-28
阿里郎,阿里郎,1427901.50,2018-10-28
芙蓉之旅,芙蓉之旅,1377265.00,2018-10-28
金旅假期,金旅假期,1189403.00,2018-10-28
金龙假期,金龙假期,1133359.22,2018-10-28
山海边,山海边,12269405.36,2018-10-29
众合全游,众合全游,2778696.03,2018-10-29
天下荟,天下荟,2640051.70,2018-10-29
西部T27,西部T27,2595622.93,2018-10-29
恒信西部,恒信西部,2346552.50,2018-10-29
巨仁旅游,巨仁旅游,2215877.50,2018-10-29
阿里郎,阿里郎,1427901.50,2018-10-29
芙蓉之旅,芙蓉之旅,1377265.00,2018-10-29
金旅假期,金旅假期,1189403.00,2018-10-29
金龙假期,金龙假期,1133359.22,2018-10-29
山海边,山海边,12285599.76,2018-10-30
众合全游,众合全游,2794473.03,2018-10-30
天下荟,天下荟,2640051.70,2018-10-30
西部T27,西部T27,2595622.93,2018-10-30
恒信西部,恒信西部,2346552.50,2018-10-30
巨仁旅游,巨仁旅游,2215877.50,2018-10-30
阿里郎,阿里郎,1457151.50,2018-10-30
芙蓉之旅,芙蓉之旅,1400745.00,2018-10-30
金旅假期,金旅假期,1194875.00,2018-10-30
金龙假期,金龙假期,1133359.22,2018-10-30
山海边,山海边,12305330.76,2018-10-31
众合全游,众合全游,2794473.03,2018-10-31
天下荟,天下荟,2642103.70,2018-10-31
西部T27,西部T27,2595622.93,2018-10-31
恒信西部,恒信西部,2346552.50,2018-10-31
巨仁旅游,巨仁旅游,2215877.50,2018-10-31
阿里郎,阿里郎,1457151.50,2018-10-31
芙蓉之旅,芙蓉之旅,1400745.00,2018-10-31
金旅假期,金旅假期,1194875.00,2018-10-31
金龙假期,金龙假期,1133359.22,2018-10-31
山海边,山海边,12722305.82,2018-11-01
众合全游,众合全游,2795741.03,2018-11-01
天下荟,天下荟,2642103.70,2018-11-01
西部T27,西部T27,2595622.93,2018-11-01
恒信西部,恒信西部,2346552.50,2018-11-01
巨仁旅游,巨仁旅游,2215877.50,2018-11-01
阿里郎,阿里郎,1457151.50,2018-11-01
芙蓉之旅,芙蓉之旅,1421820.00,2018-11-01
金旅假期,金旅假期,1194875.00,2018-11-01
金龙假期,金龙假期,1133359.22,2018-11-01
山海边,山海边,12790161.82,2018-11-02
众合全游,众合全游,2795741.03,2018-11-02
天下荟,天下荟,2642103.70,2018-11-02
西部T27,西部T27,2595622.93,2018-11-02
恒信西部,恒信西部,2346552.50,2018-11-02
巨仁旅游,巨仁旅游,2215877.50,2018-11-02
阿里郎,阿里郎,1457151.50,2018-11-02
芙蓉之旅,芙蓉之旅,1424306.00,2018-11-02
金旅假期,金旅假期,1194875.00,2018-11-02
金龙假期,金龙假期,1133359.22,2018-11-02
山海边,山海边,12822063.82,2018-11-03
众合全游,众合全游,2801109.03,2018-11-03
天下荟,天下荟,2684606.70,2018-11-03
西部T27,西部T27,2595622.93,2018-11-03
恒信西部,恒信西部,2346552.50,2018-11-03
巨仁旅游,巨仁旅游,2215877.50,2018-11-03
阿里郎,阿里郎,1457151.50,2018-11-03
芙蓉之旅,芙蓉之旅,1424306.00,2018-11-03
金旅假期,金旅假期,1194875.00,2018-11-03
金龙假期,金龙假期,1176525.22,2018-11-03
山海边,山海边,12862227.82,2018-11-04
众合全游,众合全游,2822773.03,2018-11-04
天下荟,天下荟,2707931.70,2018-11-04
西部T27,西部T27,2595622.93,2018-11-04
恒信西部,恒信西部,2346552.50,2018-11-04
巨仁旅游,巨仁旅游,2215877.50,2018-11-04
阿里郎,阿里郎,1457151.50,2018-11-04
芙蓉之旅,芙蓉之旅,1424306.00,2018-11-04
金旅假期,金旅假期,1198927.00,2018-11-04
金龙假期,金龙假期,1176525.22,2018-11-04
山海边,山海边,12862227.82,2018-11-05
众合全游,众合全游,2869408.03,2018-11-05
天下荟,天下荟,2707931.70,2018-11-05
西部T27,西部T27,2595622.93,2018-11-05
恒信西部,恒信西部,2346552.50,2018-11-05
巨仁旅游,巨仁旅游,2215877.50,2018-11-05
阿里郎,阿里郎,1457151.50,2018-11-05
芙蓉之旅,芙蓉之旅,1424306.00,2018-11-05
金旅假期,金旅假期,1198927.00,2018-11-05
金龙假期,金龙假期,1176525.22,2018-11-05
山海边,山海边,12872212.82,2018-11-06
众合全游,众合全游,2872410.03,2018-11-06
天下荟,天下荟,2707931.70,2018-11-06
西部T27,西部T27,2595622.93,2018-11-06
恒信西部,恒信西部,2346552.50,2018-11-06
巨仁旅游,巨仁旅游,2215877.50,2018-11-06
阿里郎,阿里郎,1457151.50,2018-11-06
芙蓉之旅,芙蓉之旅,1429358.00,2018-11-06
金旅假期,金旅假期,1203739.00,2018-11-06
金龙假期,金龙假期,1176525.22,2018-11-06
山海边,山海边,12875116.82,2018-11-07
众合全游,众合全游,2873878.03,2018-11-07
天下荟,天下荟,2713727.70,2018-11-07
西部T27,西部T27,2595622.93,2018-11-07
恒信西部,恒信西部,2346552.50,2018-11-07
巨仁旅游,巨仁旅游,2215877.50,2018-11-07
阿里郎,阿里郎,1457151.50,2018-11-07
芙蓉之旅,芙蓉之旅,1445914.00,2018-11-07
金旅假期,金旅假期,1203739.00,2018-11-07
金龙假期,金龙假期,1179397.22,2018-11-07
山海边,山海边,12911890.82,2018-11-08
众合全游,众合全游,2874082.03,2018-11-08
天下荟,天下荟,2719409.70,2018-11-08
西部T27,西部T27,2595622.93,2018-11-08
恒信西部,恒信西部,2346552.50,2018-11-08
巨仁旅游,巨仁旅游,2215877.50,2018-11-08
阿里郎,阿里郎,1457151.50,2018-11-08
芙蓉之旅,芙蓉之旅,1445914.00,2018-11-08
金旅假期,金旅假期,1203739.00,2018-11-08
金龙假期,金龙假期,1179397.22,2018-11-08
山海边,山海边,12932716.82,2018-11-09
众合全游,众合全游,2874082.03,2018-11-09
天下荟,天下荟,2734453.70,2018-11-09
西部T27,西部T27,2596997.95,2018-11-09
恒信西部,恒信西部,2346552.50,2018-11-09
巨仁旅游,巨仁旅游,2215877.50,2018-11-09
芙蓉之旅,芙蓉之旅,1458748.00,2018-11-09
阿里郎,阿里郎,1457151.50,2018-11-09
金旅假期,金旅假期,1208431.00,2018-11-09
金龙假期,金龙假期,1179397.22,2018-11-09
山海边,山海边,12945200.82,2018-11-10
众合全游,众合全游,2874082.03,2018-11-10
天下荟,天下荟,2739417.70,2018-11-10
西部T27,西部T27,2596997.95,2018-11-10
恒信西部,恒信西部,2346552.50,2018-11-10
巨仁旅游,巨仁旅游,2215877.50,2018-11-10
阿里郎,阿里郎,1463141.50,2018-11-10
芙蓉之旅,芙蓉之旅,1458748.00,2018-11-10
金旅假期,金旅假期,1208431.00,2018-11-10
金龙假期,金龙假期,1179397.22,2018-11-10
山海边,山海边,12964008.82,2018-11-11
众合全游,众合全游,2874082.03,2018-11-11
天下荟,天下荟,2739417.70,2018-11-11
西部T27,西部T27,2596997.95,2018-11-11
恒信西部,恒信西部,2346552.50,2018-11-11
巨仁旅游,巨仁旅游,2215877.50,2018-11-11
阿里郎,阿里郎,1463141.50,2018-11-11
芙蓉之旅,芙蓉之旅,1458748.00,2018-11-11
金旅假期,金旅假期,1208431.00,2018-11-11
金龙假期,金龙假期,1188289.22,2018-11-11
山海边,山海边,12984740.82,2018-11-12
众合全游,众合全游,2874082.03,2018-11-12
天下荟,天下荟,2739417.70,2018-11-12
西部T27,西部T27,2596997.95,2018-11-12
恒信西部,恒信西部,2367765.50,2018-11-12
巨仁旅游,巨仁旅游,2215877.50,2018-11-12
阿里郎,阿里郎,1463141.50,2018-11-12
芙蓉之旅,芙蓉之旅,1463100.00,2018-11-12
金旅假期,金旅假期,1208431.00,2018-11-12
金龙假期,金龙假期,1188289.22,2018-11-12
山海边,山海边,13044876.82,2018-11-13
众合全游,众合全游,2880604.03,2018-11-13
天下荟,天下荟,2744040.70,2018-11-13
西部T27,西部T27,2596997.95,2018-11-13
恒信西部,恒信西部,2367765.50,2018-11-13
巨仁旅游,巨仁旅游,2215877.50,2018-11-13
芙蓉之旅,芙蓉之旅,1470012.00,2018-11-13
阿里郎,阿里郎,1463141.50,2018-11-13
金龙假期,金龙假期,1227469.22,2018-11-13
金旅假期,金旅假期,1208431.00,2018-11-13
山海边,山海边,13044876.82,2018-11-14
众合全游,众合全游,2880604.03,2018-11-14
天下荟,天下荟,2744040.70,2018-11-14
西部T27,西部T27,2596997.95,2018-11-14
恒信西部,恒信西部,2368855.50,2018-11-14
巨仁旅游,巨仁旅游,2215877.50,2018-11-14
芙蓉之旅,芙蓉之旅,1470012.00,2018-11-14
阿里郎,阿里郎,1463141.50,2018-11-14
金龙假期,金龙假期,1227469.22,2018-11-14
金旅假期,金旅假期,1212103.00,2018-11-14
山海边,山海边,13058050.82,2018-11-15
众合全游,众合全游,2892344.03,2018-11-15
天下荟,天下荟,2744040.70,2018-11-15
西部T27,西部T27,2596997.95,2018-11-15
恒信西部,恒信西部,2368855.50,2018-11-15
巨仁旅游,巨仁旅游,2215877.50,2018-11-15
芙蓉之旅,芙蓉之旅,1470012.00,2018-11-15
阿里郎,阿里郎,1463141.50,2018-11-15
金龙假期,金龙假期,1227469.22,2018-11-15
金旅假期,金旅假期,1214029.00,2018-11-15
山海边,山海边,13096896.82,2018-11-16
众合全游,众合全游,2893338.03,2018-11-16
天下荟,天下荟,2761866.70,2018-11-16
西部T27,西部T27,2596997.95,2018-11-16
恒信西部,恒信西部,2368855.50,2018-11-16
巨仁旅游,巨仁旅游,2215877.50,2018-11-16
芙蓉之旅,芙蓉之旅,1470012.00,2018-11-16
阿里郎,阿里郎,1463141.50,2018-11-16
金龙假期,金龙假期,1227469.22,2018-11-16
金旅假期,金旅假期,1214029.00,2018-11-16
山海边,山海边,13106288.82,2018-11-17
众合全游,众合全游,2927590.03,2018-11-17
天下荟,天下荟,2767430.70,2018-11-17
西部T27,西部T27,2596997.95,2018-11-17
恒信西部,恒信西部,2368855.50,2018-11-17
巨仁旅游,巨仁旅游,2215877.50,2018-11-17
芙蓉之旅,芙蓉之旅,1470012.00,2018-11-17
阿里郎,阿里郎,1463141.50,2018-11-17
金龙假期,金龙假期,1227469.22,2018-11-17
金旅假期,金旅假期,1214029.00,2018-11-17
山海边,山海边,13112804.82,2018-11-18
众合全游,众合全游,2935926.03,2018-11-18
天下荟,天下荟,2780290.70,2018-11-18
西部T27,西部T27,2596997.95,2018-11-18
恒信西部,恒信西部,2368855.50,2018-11-18
巨仁旅游,巨仁旅游,2215877.50,2018-11-18
芙蓉之旅,芙蓉之旅,1480314.00,2018-11-18
阿里郎,阿里郎,1463141.50,2018-11-18
金龙假期,金龙假期,1227469.22,2018-11-18
金旅假期,金旅假期,1220104.00,2018-11-18
山海边,山海边,13116816.82,2018-11-19
众合全游,众合全游,2935926.03,2018-11-19
天下荟,天下荟,2783072.70,2018-11-19
西部T27,西部T27,2596997.95,2018-11-19
恒信西部,恒信西部,2368855.50,2018-11-19
巨仁旅游,巨仁旅游,2215877.50,2018-11-19
芙蓉之旅,芙蓉之旅,1490898.00,2018-11-19
阿里郎,阿里郎,1463141.50,2018-11-19
金龙假期,金龙假期,1227469.22,2018-11-19
金旅假期,金旅假期,1220104.00,2018-11-19
山海边,山海边,13131576.82,2018-11-20
众合全游,众合全游,2935926.03,2018-11-20
天下荟,天下荟,2783072.70,2018-11-20
西部T27,西部T27,2596997.95,2018-11-20
恒信西部,恒信西部,2368855.50,2018-11-20
巨仁旅游,巨仁旅游,2215877.50,2018-11-20
芙蓉之旅,芙蓉之旅,1490898.00,2018-11-20
阿里郎,阿里郎,1463141.50,2018-11-20
金龙假期,金龙假期,1227469.22,2018-11-20
金旅假期,金旅假期,1220104.00,2018-11-20
山海边,山海边,13139698.82,2018-11-21
众合全游,众合全游,2935926.03,2018-11-21
天下荟,天下荟,2786954.70,2018-11-21
西部T27,西部T27,2596997.95,2018-11-21
恒信西部,恒信西部,2368855.50,2018-11-21
巨仁旅游,巨仁旅游,2215877.50,2018-11-21
芙蓉之旅,芙蓉之旅,1514082.00,2018-11-21
阿里郎,阿里郎,1463141.50,2018-11-21
金龙假期,金龙假期,1227469.22,2018-11-21
金旅假期,金旅假期,1220104.00,2018-11-21
山海边,山海边,13151718.82,2018-11-22
众合全游,众合全游,2940308.03,2018-11-22
天下荟,天下荟,2801682.70,2018-11-22
西部T27,西部T27,2596997.95,2018-11-22
恒信西部,恒信西部,2368855.50,2018-11-22
巨仁旅游,巨仁旅游,2215877.50,2018-11-22
芙蓉之旅,芙蓉之旅,1514082.00,2018-11-22
阿里郎,阿里郎,1467841.50,2018-11-22
金龙假期,金龙假期,1227469.22,2018-11-22
金旅假期,金旅假期,1220104.00,2018-11-22
山海边,山海边,13177066.82,2018-11-23
众合全游,众合全游,2947120.03,2018-11-23
天下荟,天下荟,2801682.70,2018-11-23
西部T27,西部T27,2596997.95,2018-11-23
恒信西部,恒信西部,2368855.50,2018-11-23
巨仁旅游,巨仁旅游,2215877.50,2018-11-23
芙蓉之旅,芙蓉之旅,1514082.00,2018-11-23
阿里郎,阿里郎,1467841.50,2018-11-23
金龙假期,金龙假期,1227469.22,2018-11-23
金旅假期,金旅假期,1220104.00,2018-11-23
山海边,山海边,13198638.82,2018-11-24
众合全游,众合全游,2947120.03,2018-11-24
天下荟,天下荟,2825994.70,2018-11-24
西部T27,西部T27,2596997.95,2018-11-24
恒信西部,恒信西部,2368855.50,2018-11-24
巨仁旅游,巨仁旅游,2215877.50,2018-11-24
芙蓉之旅,芙蓉之旅,1518774.00,2018-11-24
阿里郎,阿里郎,1467841.50,2018-11-24
金龙假期,金龙假期,1227469.22,2018-11-24
金旅假期,金旅假期,1220104.00,2018-11-24
山海边,山海边,13205200.82,2018-11-25
众合全游,众合全游,2947120.03,2018-11-25
天下荟,天下荟,2825994.70,2018-11-25
西部T27,西部T27,2596997.95,2018-11-25
恒信西部,恒信西部,2368855.50,2018-11-25
巨仁旅游,巨仁旅游,2215877.50,2018-11-25
芙蓉之旅,芙蓉之旅,1520950.00,2018-11-25
阿里郎,阿里郎,1467841.50,2018-11-25
金龙假期,金龙假期,1227469.22,2018-11-25
金旅假期,金旅假期,1220104.00,2018-11-25
山海边,山海边,13205200.82,2018-11-26
众合全游,众合全游,2947120.03,2018-11-26
天下荟,天下荟,2832240.70,2018-11-26
西部T27,西部T27,2596997.95,2018-11-26
恒信西部,恒信西部,2368855.50,2018-11-26
巨仁旅游,巨仁旅游,2215877.50,2018-11-26
芙蓉之旅,芙蓉之旅,1520950.00,2018-11-26
阿里郎,阿里郎,1467841.50,2018-11-26
金龙假期,金龙假期,1227469.22,2018-11-26
金旅假期,金旅假期,1220104.00,2018-11-26
山海边,山海边,13215002.82,2018-11-27
众合全游,众合全游,2951648.03,2018-11-27
天下荟,天下荟,2840736.70,2018-11-27
西部T27,西部T27,2596997.95,2018-11-27
恒信西部,恒信西部,2368855.50,2018-11-27
巨仁旅游,巨仁旅游,2215877.50,2018-11-27
芙蓉之旅,芙蓉之旅,1530254.00,2018-11-27
阿里郎,阿里郎,1502041.50,2018-11-27
金旅假期,金旅假期,1230181.00,2018-11-27
金龙假期,金龙假期,1227469.22,2018-11-27
山海边,山海边,13216018.82,2018-11-28
众合全游,众合全游,2951648.03,2018-11-28
天下荟,天下荟,2840736.70,2018-11-28
西部T27,西部T27,2596997.95,2018-11-28
恒信西部,恒信西部,2368855.50,2018-11-28
巨仁旅游,巨仁旅游,2215877.50,2018-11-28
芙蓉之旅,芙蓉之旅,1536206.00,2018-11-28
阿里郎,阿里郎,1502041.50,2018-11-28
金旅假期,金旅假期,1230181.00,2018-11-28
金龙假期,金龙假期,1227469.22,2018-11-28
山海边,山海边,13218988.82,2018-11-29
众合全游,众合全游,2951648.03,2018-11-29
天下荟,天下荟,2840736.70,2018-11-29
西部T27,西部T27,2596997.95,2018-11-29
恒信西部,恒信西部,2368855.50,2018-11-29
巨仁旅游,巨仁旅游,2215877.50,2018-11-29
芙蓉之旅,芙蓉之旅,1536206.00,2018-11-29
阿里郎,阿里郎,1502041.50,2018-11-29
金旅假期,金旅假期,1230181.00,2018-11-29
金龙假期,金龙假期,1227469.22,2018-11-29
山海边,山海边,13231424.82,2018-11-30
众合全游,众合全游,2970316.03,2018-11-30
天下荟,天下荟,2840736.70,2018-11-30
西部T27,西部T27,2596997.95,2018-11-30
恒信西部,恒信西部,2368855.50,2018-11-30
巨仁旅游,巨仁旅游,2215877.50,2018-11-30
芙蓉之旅,芙蓉之旅,1536206.00,2018-11-30
阿里郎,阿里郎,1507003.50,2018-11-30
金旅假期,金旅假期,1230181.00,2018-11-30
金龙假期,金龙假期,1227469.22,2018-11-30
山海边,山海边,13242428.82,2018-12-01
众合全游,众合全游,2971276.03,2018-12-01
天下荟,天下荟,2841586.70,2018-12-01
西部T27,西部T27,2596997.95,2018-12-01
恒信西部,恒信西部,2368855.50,2018-12-01
巨仁旅游,巨仁旅游,2215877.50,2018-12-01
芙蓉之旅,芙蓉之旅,1536206.00,2018-12-01
阿里郎,阿里郎,1507003.50,2018-12-01
金旅假期,金旅假期,1230181.00,2018-12-01
金龙假期,金龙假期,1227469.22,2018-12-01
山海边,山海边,13266548.82,2018-12-02
众合全游,众合全游,2971276.03,2018-12-02
天下荟,天下荟,2848354.70,2018-12-02
西部T27,西部T27,2596997.95,2018-12-02
恒信西部,恒信西部,2368855.50,2018-12-02
巨仁旅游,巨仁旅游,2215877.50,2018-12-02
芙蓉之旅,芙蓉之旅,1536206.00,2018-12-02
阿里郎,阿里郎,1507003.50,2018-12-02
金旅假期,金旅假期,1230181.00,2018-12-02
金龙假期,金龙假期,1227469.22,2018-12-02
山海边,山海边,13291334.82,2018-12-03
众合全游,众合全游,2981080.03,2018-12-03
天下荟,天下荟,2851366.70,2018-12-03
西部T27,西部T27,2596997.95,2018-12-03
恒信西部,恒信西部,2368855.50,2018-12-03
巨仁旅游,巨仁旅游,2215877.50,2018-12-03
芙蓉之旅,芙蓉之旅,1536206.00,2018-12-03
阿里郎,阿里郎,1507003.50,2018-12-03
金龙假期,金龙假期,1241265.22,2018-12-03
金旅假期,金旅假期,1230181.00,2018-12-03
山海边,山海边,13291334.82,2018-12-04
众合全游,众合全游,2981080.03,2018-12-04
天下荟,天下荟,2852882.70,2018-12-04
西部T27,西部T27,2596997.95,2018-12-04
恒信西部,恒信西部,2368855.50,2018-12-04
巨仁旅游,巨仁旅游,2215877.50,2018-12-04
芙蓉之旅,芙蓉之旅,1536206.00,2018-12-04
阿里郎,阿里郎,1507003.50,2018-12-04
金龙假期,金龙假期,1241265.22,2018-12-04
金旅假期,金旅假期,1235006.00,2018-12-04
山海边,山海边,13296956.82,2018-12-05
众合全游,众合全游,2981254.03,2018-12-05
天下荟,天下荟,2856694.70,2018-12-05
西部T27,西部T27,2596997.95,2018-12-05
恒信西部,恒信西部,2368855.50,2018-12-05
巨仁旅游,巨仁旅游,2215877.50,2018-12-05
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-05
阿里郎,阿里郎,1507003.50,2018-12-05
金龙假期,金龙假期,1241265.22,2018-12-05
金旅假期,金旅假期,1235006.00,2018-12-05
山海边,山海边,13296956.82,2018-12-06
众合全游,众合全游,2984360.03,2018-12-06
天下荟,天下荟,2856694.70,2018-12-06
西部T27,西部T27,2596997.95,2018-12-06
恒信西部,恒信西部,2368855.50,2018-12-06
巨仁旅游,巨仁旅游,2215877.50,2018-12-06
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-06
阿里郎,阿里郎,1507003.50,2018-12-06
金龙假期,金龙假期,1241265.22,2018-12-06
金旅假期,金旅假期,1235006.00,2018-12-06
山海边,山海边,13322739.82,2018-12-07
众合全游,众合全游,2984360.03,2018-12-07
天下荟,天下荟,2856694.70,2018-12-07
西部T27,西部T27,2596997.95,2018-12-07
恒信西部,恒信西部,2368855.50,2018-12-07
巨仁旅游,巨仁旅游,2215877.50,2018-12-07
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-07
阿里郎,阿里郎,1510398.50,2018-12-07
金龙假期,金龙假期,1241265.22,2018-12-07
金旅假期,金旅假期,1235006.00,2018-12-07
山海边,山海边,13329164.82,2018-12-08
众合全游,众合全游,2993706.03,2018-12-08
天下荟,天下荟,2856694.70,2018-12-08
西部T27,西部T27,2596997.95,2018-12-08
恒信西部,恒信西部,2368855.50,2018-12-08
巨仁旅游,巨仁旅游,2215877.50,2018-12-08
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-08
阿里郎,阿里郎,1510398.50,2018-12-08
金龙假期,金龙假期,1241265.22,2018-12-08
金旅假期,金旅假期,1237298.00,2018-12-08
山海边,山海边,13337522.82,2018-12-09
众合全游,众合全游,2999538.03,2018-12-09
天下荟,天下荟,2878912.70,2018-12-09
西部T27,西部T27,2596997.95,2018-12-09
恒信西部,恒信西部,2368855.50,2018-12-09
巨仁旅游,巨仁旅游,2215877.50,2018-12-09
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-09
阿里郎,阿里郎,1510398.50,2018-12-09
金龙假期,金龙假期,1241265.22,2018-12-09
金旅假期,金旅假期,1237298.00,2018-12-09
山海边,山海边,13343561.82,2018-12-10
众合全游,众合全游,2999538.03,2018-12-10
天下荟,天下荟,2892136.70,2018-12-10
西部T27,西部T27,2596997.95,2018-12-10
恒信西部,恒信西部,2368855.50,2018-12-10
巨仁旅游,巨仁旅游,2215877.50,2018-12-10
芙蓉之旅,芙蓉之旅,1559453.00,2018-12-10
阿里郎,阿里郎,1510398.50,2018-12-10
金龙假期,金龙假期,1241265.22,2018-12-10
金旅假期,金旅假期,1237298.00,2018-12-10
山海边,山海边,13347225.82,2018-12-11
众合全游,众合全游,2999538.03,2018-12-11
天下荟,天下荟,2892136.70,2018-12-11
西部T27,西部T27,2596997.95,2018-12-11
恒信西部,恒信西部,2368855.50,2018-12-11
巨仁旅游,巨仁旅游,2215877.50,2018-12-11
芙蓉之旅,芙蓉之旅,1563629.00,2018-12-11
阿里郎,阿里郎,1510398.50,2018-12-11
金龙假期,金龙假期,1241265.22,2018-12-11
金旅假期,金旅假期,1237298.00,2018-12-11
山海边,山海边,13350117.82,2018-12-12
众合全游,众合全游,3019246.03,2018-12-12
天下荟,天下荟,2894786.70,2018-12-12
西部T27,西部T27,2596997.95,2018-12-12
恒信西部,恒信西部,2368855.50,2018-12-12
巨仁旅游,巨仁旅游,2215877.50,2018-12-12
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-12
阿里郎,阿里郎,1510398.50,2018-12-12
金龙假期,金龙假期,1241265.22,2018-12-12
金旅假期,金旅假期,1237298.00,2018-12-12
山海边,山海边,13352609.82,2018-12-13
众合全游,众合全游,3019246.03,2018-12-13
天下荟,天下荟,2894786.70,2018-12-13
西部T27,西部T27,2596997.95,2018-12-13
